1,0.9992973667352674
0,0.99995695964513
1,0.9993696847794646
0,0.9989018157784121
1,0.9999951919631871
1,0.9994761095200119
0,0.9796233259169572
1,0.9995582369714615
0,0.9910174704838346
1,0.9918702715263698
0,0.9999906444625364
0,0.9995545394309951
0,0.9969680061967144
0,0.9996177838905088
1,0.9999444171599532
0,0.999981049902277
1,0.9995056210933899
1,0.9999710503980165
1,0.9999748805217674
0,0.9899992779192971
0,0.9963254900198153
1,0.9998367352487599
1,0.9998439226394632
1,0.9999413507864912
0,0.9947596336544259
0,0.999668300232014
1,0.999850215371085
1,0.999877230646293
0,0.998714525374052
1,0.9980735088205597
1,0.997938786206327
0,0.9940664597322181
1,0.9996484177165946
1,0.999999445230913
1,0.9954438493680424
1,0.9999771585676305
0,0.9994058370167205
1,0.9998677008284211
0,0.9998820505241651
1,0.9999020153929785
1,0.9999774396939314
0,0.9995447945992184
1,0.9995895608219857
1,0.9999976732363263
1,0.9998639137069137
1,0.9997236685947313
1,0.996815330842423
1,0.9998352526018534
1,0.999002337471239
0,0.9991147848248008
1,0.9996642372404556
1,0.9998771239704938
0,0.9999723338839768
1,0.9999813094758218
1,0.9995293467728275
0,0.9999603952049917
0,0.9995161481387681
0,0.9999689385133365
1,0.9999637066630466
0,0.9998624212945622
0,0.9996828758719731
1,0.9999798956283498
1,0.999300394144856
1,0.9999892466835985
1,0.9989852557001001
0,0.9998158732804625
1,0.9995069031030153
1,0.9998944482856886
1,0.9998214687297076
1,0.9990259824890019
1,0.9999615363713079
1,0.9998305197939015
1,0.9999650848826889
1,0.9999164156718777
1,0.9999730304386568
1,0.9998255013854496
0,0.9988700607434231
1,0.9999949686399017
0,0.9990093299251442
0,0.9966665270523968
1,0.9990416103078171
1,0.9966244667976298
1,0.9999938976226452
1,0.9998752844219675
1,nan
0,0.9824279439802305
0,0.9994621205609405
0,0.9996401818258017
1,0.9986194874702471
0,0.9994258253300786
0,0.9999817553928307
1,0.997798264859973
0,0.9984784345641908
0,0.9999109868239252
1,0.9999929027897921
1,0.9904168000079404
0,0.9986196861610265
1,0.9999356876096902
1,0.9990742098563913
1,0.9997454875323248
1,0.9986301471440299
1,0.999596185023471
1,0.9999861810848235
1,0.9999583469075572
1,0.999928737885966
1,0.9999860251452213
1,0.9997435366893626
0,0.9981630860647982
0,0.9982536264706804
1,0.9999596748724956
0,0.999861593249451
1,0.9999702235249817
0,0.9991873575346184
1,0.9997155638017604
1,0.9999886271341563
1,1.0000000000000002
1,0.9990097556930431
0,0.9995435792656976
1,0.9996209661688655
1,0.9997904749256025
1,0.9994543882946585
1,0.9998869126530932
1,0.9999103950544211
1,0.9999098417159824
0,0.9989091597681609
0,0.9990540366783356
1,0.999910898584446
1,0.999914884441709
1,0.9995553979064984
1,0.9999464173442816
0,0.9999023143952992
1,0.9979866654000569
1,0.9989369783104997
0,0.9999068698986692
1,0.9996819124855173
1,0.9999051557047505
1,0.9999304722386274
0,0.9935213098106489
1,0.9999816495709882
0,0.9992358827193767
1,0.999875705773445
1,0.9996157369269414
1,0.9990510005721637
1,0.9999872753783084
0,0.9996952554961104
1,0.9998703547395719
1,0.9999516594252595
0,0.9997284491829225
1,0.9998675083801633
1,0.9999866333285014
1,0.9999401472322351
1,0.9995138602363393
1,0.9998826866897691
1,0.9998134188690422
1,0.9966065373334657
0,0.9989076790808471
1,0.9999279410553568
1,0.9998657747576791
1,0.9974514120309664
1,0.9998727454635723
0,0.9996725971533387
1,0.9999871838946384
1,0.9999873485511652
1,0.9999155736888359
1,0.9998291372024333
1,0.9999664254290154
1,0.9997625278625554
1,0.9999077898735176
1,0.9999233638907424
0,0.9888396581947723
1,0.9995660406279209
0,0.9960390680125353
1,0.9999883421995993
1,0.9996484906470378
1,0.9976660790128321
1,0.9999358637359602
1,0.9999815388938553
1,0.9999937959244204
1,0.9999765826417268
0,0.9990956567235808
1,0.9997252328498971
0,0.9967194109810393
1,0.9992067757458853
0,0.9999066557452849
1,0.9998656287933128
1,0.9999259845693401
0,0.9997698662052132
1,0.9999314392120657
1,0.9999456114385193
1,0.9999044724434046
1,0.999700559479463
1,0.9998284390495362
1,0.9999425091816649
1,0.9995906348808657
1,0.9993560903440714
1,0.9988321410786131
1,0.9999903234157507
1,0.9996008614835151
1,0.9997823807307091
1,0.9999781171216928
1,0.9999975686221215
0,0.9984803424323677
1,0.9994176338472878
0,0.9998477479737666
1,0.9997296896681059
0,0.9895812284880323
1,0.9999538935117371
1,0.9999014881426858
1,0.9976499376843048
1,0.9999642436671674
1,0.9999767004295564
1,0.999970678880465
0,0.9999133536677398
1,0.9998446369092426
0,0.9993876504025428
1,0.9997701206172303
0,0.9999472096824399
1,0.9999732226640221
1,0.9999868582201874
1,0.9998598724531993
1,0.9998877837050562
1,0.9999046646527008
0,0.9942758057184056
0,0.9999120509230489
1,0.9999909461045445
1,0.999779169321666
0,0.9987090267828226
0,0.999844945358831
1,0.9997693966739892
1,0.9999150618601512
0,0.9999440099265529
1,0.9999013135485766
1,0.9997929260481965
0,0.9957938696439713
1,0.9961530394090701
1,0.9926118983917709
1,0.9999663009923728
1,0.9987243999378641
0,0.9998376100912403
1,0.9995402481313586
1,0.9993388089431344
1,0.9981077196467498
0,0.9999000922204828
0,0.9994296377221588
1,0.999982837788822
1,0.9999248474063188
0,0.9998768950237961
1,0.9981572544138946
1,0.999944049460996
1,0.9999370445162452
1,0.9995847616765793
0,0.999168162710656
0,0.9989004063124297
1,0.9987948513009743
1,0.999914034100555
1,0.9992980595310833
1,0.9995000212056204
1,0.9995792789763254
1,0.9998849181966859
0,0.9971481420964236
1,0.9999902678358709
0,0.9977742661234268
1,0.9997516376497226
1,0.999935312833363
1,0.999939340509475
0,0.9992848391689082
1,0.9999395091494706
1,0.9994879637936734
1,0.9998670357283833
1,0.9999410884519206
1,0.999696283548271
1,0.9999376600105472
1,0.999962151784046
1,0.9999035904547207
1,0.999898828272706
1,0.9999846030940063
1,0.9998451873363247
1,0.9986744732544143
0,0.9999083253481167
1,0.9999983255192436
1,0.9999870066632779
0,0.9988132402716856
1,0.9995210010702663
0,0.9982199550459552
1,0.9999602174548399
1,0.9987144965096838
1,0.9998745763587699
1,0.9999944981971121
1,0.999972884385479
0,0.9972684638339643
0,0.9999547951907927
1,0.9996917259441872
1,0.9997075857195007
1,0.9999854141271307
0,0.9998282653841317
1,0.9989100560795713
0,0.9999928374745694
1,0.999997099856509
1,0.9967339442276943
1,0.9995966555553585
0,0.9999918189555586
1,0.9996879783593017
1,0.9999815610183819
1,0.9999836690977993
1,0.9996234603146291
1,0.9994731678321659
0,0.9999358040564817
1,0.9999787324432677
0,0.9996997826985484
1,0.9998470089113571
0,0.9971161913596934
1,0.9999446303956652
1,0.9910866951567566
1,0.9998457514490497
1,0.9985540035952493
0,0.9995970605228435
0,0.999936970743245
1,0.9986846131874024
1,0.9993290578651973
